Date,FC,Reference ID,Fee Type,Notes,Store Order ID,GST Rate,Amount,GST,Total (incl. GST)
01/06/26 03:51:53,Twin Lakes (WI),331238625,Shipping,9261290318421409734236,513061,0%,$ 6.48,$ 0,$ 6.48
01/06/26 03:52:06,Wind Gap 2 (PA),334590353,Shipping,D10017040973497,113316,0%,$ 5.91,$ 0,$ 5.91
01/06/26 03:52:10,Twin Lakes (WI),334582711,Shipping,CR000467078875,517209,0%,$ 6.13,$ 0,$ 6.13
01/06/26 03:52:34,Twin Lakes (WI),333994830,Shipping,D10017042024941,516489,0%,$ 8.54,$ 0,$ 8.54
01/06/26 03:52:34,Twin Lakes (WI),334620327,Shipping,CR000467078261,517252,0%,$ 6.29,$ 0,$ 6.29
01/06/26 03:52:46,Twin Lakes (WI),333209263,Shipping,CR000467306029,515519,0%,$ 6.15,$ 0,$ 6.15
01/06/26 03:52:58,Twin Lakes (WI),331466158,Shipping,CR000467306411,513348,0%,$ 6.58,$ 0,$ 6.58
01/06/26 03:53:07,Twin Lakes (WI),334721290,Shipping,D10017042026179,517391,0%,$ 6.95,$ 0,$ 6.95
01/06/26 03:53:13,Twin Lakes (WI),334727643,Shipping,9200190244541407316383,517397,0%,$ 6.07,$ 0,$ 6.07
01/06/26 03:53:23,Twin Lakes (WI),329248281,Shipping,CR000467301768,510499,0%,$ 5.99,$ 0,$ 5.99
01/06/26 03:53:27,Twin Lakes (WI),333302808,Shipping,9261290318421409734267,515638,0%,$ 7.51,$ 0,$ 7.51
01/06/26 03:53:38,Twin Lakes (WI),334773046,Shipping,TBA327636201482,517421,0%,$ 6.41,$ 0,$ 6.41
01/06/26 03:53:53,Twin Lakes (WI),328490211,Shipping,9261290318421409734274,509312,0%,$ 17.78,$ 0,$ 17.78
01/06/26 03:53:57,Twin Lakes (WI),332779859,Shipping,397480328868,515089,0%,$ 10.35,$ 0,$ 10.35
01/06/26 03:54:06,Twin Lakes (WI),333263014,Shipping,TBA327636213952,515561,0%,$ 6.07,$ 0,$ 6.07
01/06/26 03:54:11,Twin Lakes (WI),334439637,Shipping,D10017042030063,517106,0%,$ 6.12,$ 0,$ 6.12
01/06/26 03:54:20,Wind Gap 2 (PA),334645009,Shipping,CR000467302956,113326,0%,$ 7.7,$ 0,$ 7.7
01/06/26 03:54:22,Twin Lakes (WI),328510300,Shipping,D10017042030641,509356,0%,$ 8.38,$ 0,$ 8.38
01/06/26 03:54:22,Twin Lakes (WI),334742227,Shipping,CR000467302944,517415,0%,$ 6.13,$ 0,$ 6.13
01/06/26 03:54:53,Twin Lakes (WI),332785438,Shipping,TBA327636232362,515102,0%,$ 6.48,$ 0,$ 6.48
01/06/26 03:54:53,Twin Lakes (WI),328660218,Shipping,CR000467302526,509712,0%,$ 7.85,$ 0,$ 7.85
01/06/26 03:54:54,Twin Lakes (WI),334707963,Shipping,TBA327636233385,517368,0%,$ 7.27,$ 0,$ 7.27
01/06/26 03:54:57,Twin Lakes (WI),328269922,Shipping,BTPA02760TE6GV2,508902,0%,$ 6.07,$ 0,$ 6.07
01/06/26 03:55:11,Twin Lakes (WI),333267144,Shipping,9200190244541407316680,515577,0%,$ 6.07,$ 0,$ 6.07
01/06/26 03:55:25,Twin Lakes (WI),329734344,Shipping,D10017042034031,511072,0%,$ 8.38,$ 0,$ 8.38
01/06/26 03:55:42,Twin Lakes (WI),328698909,Shipping,BTPA02760FPBJP6,509786,0%,$ 6.07,$ 0,$ 6.07
01/06/26 03:55:43,Twin Lakes (WI),334728260,Shipping,CR000467303032,517399,0%,$ 6.41,$ 0,$ 6.41
01/06/26 03:55:49,Twin Lakes (WI),332930865,Shipping,CR000467303820,515220,0%,$ 6.58,$ 0,$ 6.58
01/06/26 03:55:54,Twin Lakes (WI),334749311,Shipping,CR000467303740,517417,0%,$ 6.01,$ 0,$ 6.01
01/06/26 03:56:19,Twin Lakes (WI),334739265,Shipping,CR000467303241,517409,0%,$ 6.13,$ 0,$ 6.13
01/06/26 03:56:24,Twin Lakes (WI),328766545,Shipping,9200190244541407316895,509844,0%,$ 6.43,$ 0,$ 6.43
01/06/26 03:56:29,Twin Lakes (WI),333465042,Shipping,9200190244541407316918,515821,0%,$ 11.32,$ 0,$ 11.32
01/06/26 03:56:53,Twin Lakes (WI),332942203,Shipping,9234690244541402395781,515231,0%,$ 7.23,$ 0,$ 7.23
01/06/26 03:57:06,Twin Lakes (WI),328858693,Shipping,9261290318421409734304,509962,0%,$ 6.21,$ 0,$ 6.21
01/06/26 03:57:12,Twin Lakes (WI),334706734,Shipping,CR000467307174,517365,0%,$ 7.17,$ 0,$ 7.17
01/06/26 03:57:53,Twin Lakes (WI),328886249,Shipping,D10017042041200,509984,0%,$ 6.43,$ 0,$ 6.43
01/06/26 03:57:55,Twin Lakes (WI),328022648,Shipping,CR000467300962,508413,0%,$ 7.51,$ 0,$ 7.51
01/06/26 03:58:09,Twin Lakes (WI),333765573,Shipping,292a9796a5fbaae2b,516226,0%,$ 6.58,$ 0,$ 6.58
01/06/26 03:58:14,Twin Lakes (WI),328294253,Shipping,CR000467300206,509013,0%,$ 6.41,$ 0,$ 6.41
01/06/26 03:58:14,Twin Lakes (WI),334737614,Shipping,CR000467300255,517402,0%,$ 6.53,$ 0,$ 6.53
01/06/26 03:58:15,Twin Lakes (WI),334675945,Shipping,TBA327636307976,517320,0%,$ 6.3,$ 0,$ 6.3
01/06/26 03:58:41,Twin Lakes (WI),334734938,Shipping,CR000467305733,114-7715122-3259435,0%,$ 5.82,$ 0,$ 5.82
01/06/26 03:58:42,Twin Lakes (WI),328916617,Shipping,9200190244541407317557,510048,0%,$ 6.15,$ 0,$ 6.15
01/06/26 03:58:52,Twin Lakes (WI),334748072,Shipping,9200190244541407317564,517418,0%,$ 6.39,$ 0,$ 6.39
01/06/26 03:58:55,Wind Gap 2 (PA),334700382,Shipping,CR000467309918,113341,0%,$ 5.54,$ 0,$ 5.54
01/06/26 03:59:06,Twin Lakes (WI),329973506,Shipping,9200190244541407317595,511402,0%,$ 6.41,$ 0,$ 6.41
01/06/26 03:59:16,Twin Lakes (WI),329728012,Shipping,CR000467342573,511073,0%,$ 6.53,$ 0,$ 6.53
01/06/26 03:59:34,Twin Lakes (WI),334762938,Shipping,CR000467340566,517422,0%,$ 6.13,$ 0,$ 6.13
01/06/26 03:59:35,Twin Lakes (WI),330671604,Shipping,CR000467345915,512362,0%,$ 7.51,$ 0,$ 7.51
01/06/26 03:59:47,Twin Lakes (WI),330261370,Shipping,CR000467356438,511804,0%,$ 6.53,$ 0,$ 6.53
01/06/26 03:59:48,Wind Gap 2 (PA),334705514,Shipping,D10017042046812,113342,0%,$ 6.74,$ 0,$ 6.74
01/06/26 04:00:09,Twin Lakes (WI),330677705,Shipping,7f59a76551f668671,512369,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:00:17,Twin Lakes (WI),334741141,Shipping,CR000467357085,517414,0%,$ 6.69,$ 0,$ 6.69
01/06/26 04:00:26,Twin Lakes (WI),330567627,Shipping,9200190244541407317793,512274,0%,$ 8.57,$ 0,$ 8.57
01/06/26 04:00:35,Twin Lakes (WI),330020634,Shipping,CR000467357990,511485,0%,$ 7.85,$ 0,$ 7.85
01/06/26 04:01:07,Twin Lakes (WI),332472707,Shipping,TBA327636369359,514795,0%,$ 7.23,$ 0,$ 7.23
01/06/26 04:01:17,Twin Lakes (WI),330738170,Shipping,9261290318421409734328,512483,0%,$ 7.17,$ 0,$ 7.17
01/06/26 04:02:01,Twin Lakes (WI),333099692,Shipping,D10017042054823,515450,0%,$ 6.48,$ 0,$ 6.48
01/06/26 04:02:10,Twin Lakes (WI),332374351,Shipping,CR000467358887,514658,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:02:25,Twin Lakes (WI),327966957,Shipping,TBA327636396445,508264,0%,$ 7.05,$ 0,$ 7.05
01/06/26 04:02:31,Twin Lakes (WI),332911490,Shipping,D10017042055590,515199,0%,$ 9.08,$ 0,$ 9.08
01/06/26 04:02:41,Twin Lakes (WI),334830799,Shipping,7794437022,517472,0%,$ 3.95,$ 0,$ 3.95
01/06/26 04:02:50,Twin Lakes (WI),332815412,Shipping,D10017042056085,515155,0%,$ 6.6,$ 0,$ 6.6
01/06/26 04:03:28,Twin Lakes (WI),333831424,Shipping,CR000467331994,516313,0%,$ 7.86,$ 0,$ 7.86
01/06/26 04:03:30,Twin Lakes (WI),329157135,Shipping,9200190244541407318097,510354,0%,$ 14.25,$ 0,$ 14.25
01/06/26 04:03:34,Twin Lakes (WI),333288495,Shipping,CR000467331275,515613,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:04:05,Twin Lakes (WI),332129176,Shipping,TBA327636427922,514370,0%,$ 6.6,$ 0,$ 6.6
01/06/26 04:04:11,Twin Lakes (WI),333003652,Shipping,D10017042060193,515307,0%,$ 22.65,$ 0,$ 22.65
01/06/26 04:04:14,Twin Lakes (WI),334701391,Shipping,9200190244541407318141,517345,0%,$ 5.99,$ 0,$ 5.99
01/06/26 04:04:16,Twin Lakes (WI),334259605,Shipping,CR000467334132,516829,0%,$ 6.6,$ 0,$ 6.6
01/06/26 04:04:24,Twin Lakes (WI),334635616,Shipping,9261290318421409734342,517264,0%,$ 6.07,$ 0,$ 6.07
01/06/26 04:04:26,Twin Lakes (WI),334826522,Shipping,7794440150,517463,0%,$ 3.95,$ 0,$ 3.95
01/06/26 04:04:34,Twin Lakes (WI),328416945,Shipping,TBA327636438556,509198,0%,$ 6.32,$ 0,$ 6.32
01/06/26 04:04:54,Twin Lakes (WI),333510413,Shipping,9261290318421409734359,515891,0%,$ 7.47,$ 0,$ 7.47
01/06/26 04:05:15,Twin Lakes (WI),334826642,Shipping,7794441616,517464,0%,$ 3.95,$ 0,$ 3.95
01/06/26 04:05:28,Twin Lakes (WI),328625774,Shipping,CR000467330653,509653,0%,$ 6.87,$ 0,$ 6.87
01/06/26 04:06:03,Twin Lakes (WI),334827146,Shipping,7794442961,517465,0%,$ 3.95,$ 0,$ 3.95
01/06/26 04:06:04,Twin Lakes (WI),328679477,Shipping,9261290318421409734373,509738,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:06:06,Twin Lakes (WI),334041886,Shipping,CR000467335332,516545,0%,$ 7.02,$ 0,$ 7.02
01/06/26 04:06:25,Twin Lakes (WI),332353497,Shipping,TBA327636474341,514618,0%,$ 6.15,$ 0,$ 6.15
01/06/26 04:06:59,Twin Lakes (WI),329733362,Shipping,CR000467338089,511084,0%,$ 6.32,$ 0,$ 6.32
01/06/26 04:07:34,Twin Lakes (WI),332389709,Shipping,9261290318421409734397,514676,0%,$ 6.3,$ 0,$ 6.3
01/06/26 04:07:37,Twin Lakes (WI),329768978,Shipping,TBA327636497554,511166,0%,$ 6.15,$ 0,$ 6.15
01/06/26 04:08:04,Twin Lakes (WI),334645792,Shipping,CR000467316613,517281,0%,$ 6.07,$ 0,$ 6.07
01/06/26 04:08:13,Twin Lakes (WI),330852889,Shipping,TBA327636507618,512626,0%,$ 6.32,$ 0,$ 6.32
01/06/26 04:08:37,Twin Lakes (WI),333627913,Shipping,CR000467316190,516088,0%,$ 6.43,$ 0,$ 6.43
01/06/26 04:08:44,Twin Lakes (WI),331842378,Shipping,CR000467316594,514000,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:08:47,Twin Lakes (WI),334634173,Shipping,9200190244541407318615,517259,0%,$ 14.25,$ 0,$ 14.25
01/06/26 04:09:28,Twin Lakes (WI),332371998,Shipping,CR000467311516,514642,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:09:34,Twin Lakes (WI),331583280,Shipping,CR000467312095,513466,0%,$ 7.08,$ 0,$ 7.08
01/06/26 04:10:11,Twin Lakes (WI),328257379,Shipping,CR000467312267,508855,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:10:28,Twin Lakes (WI),332428590,Shipping,CR000467312532,514734,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:10:39,Twin Lakes (WI),334097111,Shipping,9200190244541407318899,516648,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:10:57,Twin Lakes (WI),331542561,Shipping,CR000467314409,513393,0%,$ 7.86,$ 0,$ 7.86
01/06/26 04:11:02,Twin Lakes (WI),329767908,Shipping,9234690244541402396450,511164,0%,$ 6.87,$ 0,$ 6.87
01/06/26 04:11:02,Twin Lakes (WI),334642031,Shipping,CR000467314981,517272,0%,$ 5.97,$ 0,$ 5.97
01/06/26 04:11:07,Twin Lakes (WI),328244570,Shipping,CR000467314366,508841,0%,$ 8.54,$ 0,$ 8.54
01/06/26 04:11:18,Twin Lakes (WI),334642179,Shipping,CR000467314575,517286,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:11:21,Twin Lakes (WI),333601441,Shipping,CR000467314587,516051,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:11:45,Twin Lakes (WI),328976407,Shipping,CR000467313639,510122,0%,$ 6.43,$ 0,$ 6.43
01/06/26 04:12:06,Twin Lakes (WI),334269744,Shipping,9261290318421409734458,516843,0%,$ 7.7,$ 0,$ 7.7
01/06/26 04:12:25,Twin Lakes (WI),328531205,Shipping,CR000467315591,509421,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:12:35,Twin Lakes (WI),327815165,Shipping,CR000467326692,507908,0%,$ 6.07,$ 0,$ 6.07
01/06/26 04:12:55,Twin Lakes (WI),334371461,Shipping,TBA327636604925,517025,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:12:56,Twin Lakes (WI),334708087,Shipping,CR000467327984,517369,0%,$ 6.43,$ 0,$ 6.43
01/06/26 04:13:10,Twin Lakes (WI),329420028,Shipping,TBA327636608890,510616,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:13:22,Twin Lakes (WI),329060761,Shipping,CR000467329087,510269,0%,$ 6.7,$ 0,$ 6.7
01/06/26 04:13:50,Twin Lakes (WI),334389436,Shipping,9200190244541407319261,517043,0%,$ 5.9,$ 0,$ 5.9
01/06/26 04:13:52,Twin Lakes (WI),329780182,Shipping,9200190244541407319315,511184,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:14:03,Twin Lakes (WI),334714448,Shipping,CR000467329345,517370,0%,$ 5.91,$ 0,$ 5.91
01/06/26 04:14:04,Twin Lakes (WI),329163025,Shipping,CR000467329327,510362,0%,$ 6.3,$ 0,$ 6.3
01/06/26 04:14:14,Twin Lakes (WI),330558214,Shipping,TBA327636632347,512266,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:14:45,Twin Lakes (WI),330271078,Shipping,CR000467328625,511818,0%,$ 6.12,$ 0,$ 6.12
01/06/26 04:14:56,Twin Lakes (WI),329799221,Shipping,CR000467328430,511204,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:14:57,Twin Lakes (WI),330652422,Shipping,CR000467328999,512337,0%,$ 6.7,$ 0,$ 6.7
01/06/26 04:15:29,Twin Lakes (WI),334718721,Shipping,CR000467328508,517374,0%,$ 6.03,$ 0,$ 6.03
01/06/26 04:15:36,Twin Lakes (WI),329987713,Shipping,TBA327636661629,511426,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:15:53,Twin Lakes (WI),330655878,Shipping,CR000467386645,512343,0%,$ 6.07,$ 0,$ 6.07
01/06/26 04:15:56,Twin Lakes (WI),330277246,Shipping,CR000467386627,511827,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:16:11,Twin Lakes (WI),330677487,Shipping,CR000467386302,512368,0%,$ 6.3,$ 0,$ 6.3
01/06/26 04:16:50,Twin Lakes (WI),330853705,Shipping,CR000467381790,512632,0%,$ 6.12,$ 0,$ 6.12
01/06/26 04:16:53,Twin Lakes (WI),330765292,Shipping,TBA327636688515,512527,0%,$ 6.48,$ 0,$ 6.48
01/06/26 04:16:54,Twin Lakes (WI),328310501,Shipping,TBA327636689128,509057,0%,$ 7.02,$ 0,$ 7.02
01/06/26 04:17:33,Twin Lakes (WI),331223599,Shipping,D10017042094324,513038,0%,$ 6.43,$ 0,$ 6.43
01/06/26 04:17:47,Twin Lakes (WI),331939048,Shipping,CR000467381101,514156,0%,$ 6.12,$ 0,$ 6.12
01/06/26 04:17:56,Twin Lakes (WI),331143718,Shipping,CR000467381543,512949,0%,$ 6.48,$ 0,$ 6.48
01/06/26 04:18:42,Twin Lakes (WI),334655761,Shipping,9261290318421409734496,517304,0%,$ 7.7,$ 0,$ 7.7
01/06/26 04:18:49,Twin Lakes (WI),331263885,Shipping,CR000467382301,513104,0%,$ 6.3,$ 0,$ 6.3
01/06/26 04:18:50,Twin Lakes (WI),330777928,Shipping,CR000467382325,512558,0%,$ 6.6,$ 0,$ 6.6
01/06/26 04:19:25,Twin Lakes (WI),332355674,Shipping,9200190244541407319834,514627,0%,$ 5.99,$ 0,$ 5.99
01/06/26 04:19:25,Twin Lakes (WI),334660202,Shipping,D10017042099100,517308,0%,$ 9.3,$ 0,$ 9.3
01/06/26 04:19:32,Twin Lakes (WI),330902454,Shipping,CR000467384412,512672,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:19:37,Twin Lakes (WI),331479348,Shipping,TBA327636748033,513368,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:20:11,Twin Lakes (WI),330944401,Shipping,9261290318421409734519,512731,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:20:16,Twin Lakes (WI),333883618,Shipping,CR000467383090,516396,0%,$ 6.29,$ 0,$ 6.29
01/06/26 04:20:17,Twin Lakes (WI),332089007,Shipping,CR000467383064,514323,0%,$ 6.45,$ 0,$ 6.45
01/06/26 04:20:20,Twin Lakes (WI),329751958,Shipping,D10017042101161,511112,0%,$ 6.69,$ 0,$ 6.69
01/06/26 04:20:27,Twin Lakes (WI),328044670,Shipping,CR000467383838,508471,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:20:32,Twin Lakes (WI),331676607,Shipping,2590a5e098d310f74,513652,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:20:46,Twin Lakes (WI),329321605,Shipping,BTPA02760ZWSGV7,510515,0%,$ 7.47,$ 0,$ 7.47
01/06/26 04:20:47,Twin Lakes (WI),332149974,Shipping,9200190244541407319971,514406,0%,$ 6.7,$ 0,$ 6.7
01/06/26 04:20:58,Twin Lakes (WI),331675919,Shipping,9261290318421409734526,513650,0%,$ 6.3,$ 0,$ 6.3
01/06/26 04:21:17,Twin Lakes (WI),328556883,Shipping,CR000467383261,509517,0%,$ 8.09,$ 0,$ 8.09
01/06/26 04:21:27,Twin Lakes (WI),334705132,Shipping,CR000467383156,517362,0%,$ 6.12,$ 0,$ 6.12
01/06/26 04:21:28,Twin Lakes (WI),332154918,Shipping,CR000467383125,514413,0%,$ 6.48,$ 0,$ 6.48
01/06/26 04:21:44,Twin Lakes (WI),331688824,Shipping,CR000467387803,513676,0%,$ 6.15,$ 0,$ 6.15
01/06/26 04:21:46,Twin Lakes (WI),330347018,Shipping,CR000467387711,511950,0%,$ 6.22,$ 0,$ 6.22
01/06/26 04:21:56,Twin Lakes (WI),334701865,Shipping,CR000467387460,517355,0%,$ 5.91,$ 0,$ 5.91
01/06/26 04:22:07,Twin Lakes (WI),332465597,Shipping,CR000467387274,514782,0%,$ 6.7,$ 0,$ 6.7
01/06/26 04:22:13,Twin Lakes (WI),329440106,Shipping,TBA327636804536,510670,0%,$ 7.47,$ 0,$ 7.47
01/06/26 04:22:25,Twin Lakes (WI),331859657,Shipping,CR000467380005,514016,0%,$ 6.43,$ 0,$ 6.43
01/06/26 04:22:26,Twin Lakes (WI),334704235,Shipping,CR000467380889,517358,0%,$ 6.07,$ 0,$ 6.07
01/06/26 04:22:31,Twin Lakes (WI),330470667,Shipping,D10017042108258,512076,0%,$ 7.86,$ 0,$ 7.86
01/06/26 04:22:54,Twin Lakes (WI),332796077,Shipping,CR000467385697,515116,0%,$ 6.48,$ 0,$ 6.48
01/06/26 04:23:00,Twin Lakes (WI),330215678,Shipping,D10017042110279,511717,0%,$ 6.32,$ 0,$ 6.32
01/06/26 04:23:04,Twin Lakes (WI),332525942,Shipping,CR000467385359,514858,0%,$ 6.43,$ 0,$ 6.43
01/06/26 04:23:06,Twin Lakes (WI),334404916,Shipping,TBA327636821197,517056,0%,$ 5.86,$ 0,$ 5.86
01/06/26 04:23:20,Twin Lakes (WI),331006217,Shipping,59c9316f08940e402,512805,0%,$ 7.27,$ 0,$ 7.27
01/06/26 04:23:33,Twin Lakes (WI),334702419,Shipping,9261290318421409734557,517346,0%,$ 8.68,$ 0,$ 8.68
01/06/26 04:23:33,Twin Lakes (WI),332952124,Shipping,TBA327636831602,515241,0%,$ 6.3,$ 0,$ 6.3
01/06/26 04:23:43,Twin Lakes (WI),332630513,Shipping,CR000467389569,514920,0%,$ 6.15,$ 0,$ 6.15
01/06/26 04:23:55,Twin Lakes (WI),334691783,Shipping,CR000467388204,517339,0%,$ 6.37,$ 0,$ 6.37
01/06/26 04:24:17,Twin Lakes (WI),333080937,Shipping,CR000467391677,515420,0%,$ 5.97,$ 0,$ 5.97
01/06/26 04:24:18,Twin Lakes (WI),334077471,Shipping,TBA327636848954,516621,0%,$ 7.02,$ 0,$ 7.02
01/06/26 04:24:23,Twin Lakes (WI),332786432,Shipping,TBA327636850303,515104,0%,$ 6.15,$ 0,$ 6.15
01/06/26 04:24:26,Twin Lakes (WI),332563535,Shipping,CR000467391364,514877,0%,$ 6.3,$ 0,$ 6.3
01/06/26 04:24:33,Twin Lakes (WI),331277526,Shipping,CR000467391155,513137,0%,$ 7.47,$ 0,$ 7.47
01/06/26 04:24:35,Twin Lakes (WI),333008834,Shipping,CR000467391573,515305,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:25:18,Twin Lakes (WI),333766854,Shipping,CR000467393069,516229,0%,$ 5.91,$ 0,$ 5.91
01/06/26 04:25:26,Twin Lakes (WI),333584520,Shipping,TBA327636872472,516017,0%,$ 7.08,$ 0,$ 7.08
01/06/26 04:25:27,Twin Lakes (WI),332993012,Shipping,CR000467393739,515286,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:25:35,Twin Lakes (WI),329397374,Shipping,CR000467393961,510578,0%,$ 7.86,$ 0,$ 7.86
01/06/26 04:25:38,Twin Lakes (WI),330132068,Shipping,CR000467393346,511616,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:25:41,Twin Lakes (WI),330741051,Shipping,CR000467393235,512492,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:26:07,Twin Lakes (WI),328197809,Shipping,BTPA02760CBK4L4,508711,0%,$ 6.32,$ 0,$ 6.32
01/06/26 04:26:09,Twin Lakes (WI),334642266,Shipping,CR000467397949,517287,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:26:17,Twin Lakes (WI),333244707,Shipping,CR000467397218,515548,0%,$ 6.43,$ 0,$ 6.43
01/06/26 04:26:37,Twin Lakes (WI),330321223,Shipping,CR000467390951,511919,0%,$ 6.6,$ 0,$ 6.6
01/06/26 04:26:51,Twin Lakes (WI),333087880,Shipping,CR000467399121,515435,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:26:51,Twin Lakes (WI),334702306,Shipping,CR000467399599,517356,0%,$ 7.7,$ 0,$ 7.7
01/06/26 04:27:02,Twin Lakes (WI),328460291,Shipping,TBA327636906598,509262,0%,$ 6.68,$ 0,$ 6.68
01/06/26 04:27:06,Twin Lakes (WI),333521485,Shipping,TBA327636909591,515915,0%,$ 6.07,$ 0,$ 6.07
01/06/26 04:27:29,Twin Lakes (WI),330841137,Shipping,D10017042123884,512619,0%,$ 7.86,$ 0,$ 7.86
01/06/26 04:27:42,Twin Lakes (WI),334082894,Shipping,CR000467361140,516617,0%,$ 6.27,$ 0,$ 6.27
01/06/26 04:27:50,Twin Lakes (WI),334365157,Shipping,CR000467362001,517002,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:27:51,Twin Lakes (WI),331974238,Shipping,D10017042124759,514226,0%,$ 9.64,$ 0,$ 9.64
01/06/26 04:28:03,Twin Lakes (WI),330297426,Shipping,CR000467362652,511873,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:28:10,Twin Lakes (WI),328576217,Shipping,CR000467364984,509564,0%,$ 6.3,$ 0,$ 6.3
01/06/26 04:28:40,Twin Lakes (WI),331248203,Shipping,CR000467363434,513075,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:28:46,Twin Lakes (WI),334396238,Shipping,CR000467363932,517038,0%,$ 6.07,$ 0,$ 6.07
01/06/26 04:28:50,Twin Lakes (WI),334837482,Shipping,7794485366,517482,0%,$ 3.95,$ 0,$ 3.95
01/06/26 04:29:03,Twin Lakes (WI),330017446,Shipping,TBA327636944309,511478,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:29:10,Twin Lakes (WI),329481887,Shipping,CR000467363194,510763,0%,$ 7.86,$ 0,$ 7.86
01/06/26 04:29:20,Twin Lakes (WI),334424878,Shipping,9eaffcdec20f59751,517103,0%,$ 6.19,$ 0,$ 6.19
01/06/26 04:29:43,Twin Lakes (WI),333974080,Shipping,9200190244541407320991,516472,0%,$ 6.84,$ 0,$ 6.84
01/06/26 04:29:47,Twin Lakes (WI),327960985,Shipping,CR000467367910,508236,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:30:16,Twin Lakes (WI),331273186,Shipping,CR000467367134,513130,0%,$ 7.17,$ 0,$ 7.17
01/06/26 04:30:34,Twin Lakes (WI),327984241,Shipping,TBA327636981699,508300,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:30:37,Twin Lakes (WI),334836661,Shipping,CR000467360880,517480,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:30:42,Twin Lakes (WI),331414848,Shipping,D10017042131514,513241,0%,$ 8.06,$ 0,$ 8.06
01/06/26 04:30:48,Twin Lakes (WI),331668520,Shipping,TBA327636985945,513635,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:31:13,Twin Lakes (WI),334666166,Shipping,D10017042133239,517314,0%,$ 5.9,$ 0,$ 5.9
01/06/26 04:31:33,Twin Lakes (WI),328302484,Shipping,CR000467365047,509036,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:31:48,Twin Lakes (WI),333289678,Shipping,56ab3824a9d6bfe21,515615,0%,$ 6.32,$ 0,$ 6.32
01/06/26 04:31:49,Twin Lakes (WI),333237004,Shipping,CR000467368764,515541,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:31:49,Twin Lakes (WI),328001950,Shipping,CR000467368703,508358,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:32:24,Twin Lakes (WI),328305875,Shipping,TBA327637019685,509045,0%,$ 6.58,$ 0,$ 6.58
01/06/26 04:32:26,Twin Lakes (WI),334065272,Shipping,CR000467376726,516593,0%,$ 7.51,$ 0,$ 7.51
01/06/26 04:32:44,Twin Lakes (WI),333317851,Shipping,D10017042140169,515658,0%,$ 6.22,$ 0,$ 6.22
01/06/26 04:33:42,Twin Lakes (WI),334309785,Shipping,CR000467371918,516910,0%,$ 6.21,$ 0,$ 6.21
01/06/26 04:34:02,Twin Lakes (WI),333351252,Shipping,D10017042143527,515721,0%,$ 6.87,$ 0,$ 6.87
01/06/26 04:35:00,Twin Lakes (WI),329897792,Shipping,9261290318421409734595,511272,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:36:08,Twin Lakes (WI),330068390,Shipping,D10017042150910,511576,0%,$ 6.69,$ 0,$ 6.69
01/06/26 04:37:39,Twin Lakes (WI),331624819,Shipping,CR000467377729,513562,0%,$ 6.41,$ 0,$ 6.41
01/06/26 04:39:13,Twin Lakes (WI),332480499,Shipping,CR000467375016,514800,0%,$ 6.48,$ 0,$ 6.48
